recording,utterance,relative_json,audio_present,duration_seconds,word_count,wpm,span_wpm,articulation_wpm,aligned_word_seconds,aligned_word_occupancy,pause_seconds,pause_0_30_count,pause_0_75_count,pause_1_40_count,max_pause_seconds,mean_word_logprob,low_confidence_word_count,language_code,language_probability,text_character_count,question_mark_count,comma_count,period_count,wpm_tier,wpm_outlier
Kaalay ila Lugee 10_00 Habeynimo .-146k,0079,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0079.json,True,30.0,49,98.0,98.85343465249991,192.8880724314394,15.242000000000004,0.5080666666666668,14.498999999999995,6,6,4,4.898999999999997,-0.1878211056977429,2,som,1.0,289,1,0,4,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0080,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0080.json,True,26.8,50,111.94029850746269,113.37440006046636,244.35937118188488,12.276999999999997,0.458097014925373,14.184000000000003,12,7,2,2.7189999999999994,-0.28991717328915484,2,som,1.0,319,1,0,5,Low,False
Kaalay ila Lugee 10_00 Habeynimo .-146k,0081,Kaalay ila Lugee 10_00 Habeynimo .-146k/transcripts/0081.json,True,25.6,50,117.1875,117.9245283018868,178.5820584558605,16.798999999999996,0.6562109374999998,8.641000000000002,9,3,0,1.2799999999999976,-0.20303566311284524,1,som,1.0,348,1,3,2,Low,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0001,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0001.json,True,26.3,61,139.16349809885932,140.4451266308519,192.2571833797343,19.036999999999992,0.7238403041825092,7.023000000000009,7,1,0,0.8200000000000003,-0.13452486467171054,0,som,1.0,437,0,1,6,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0002,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0002.json,True,24.4,67,164.75409836065575,166.52858326429163,236.72123424802723,16.982000000000006,0.6959836065573773,7.157999999999992,6,3,1,1.5190000000000001,-0.12278218854020574,0,som,1.0,399,0,1,6,High,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0003,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0003.json,True,27.1,71,157.19557195571957,158.71833084947838,213.5873652544497,19.945000000000004,0.7359778597785979,6.894999999999998,6,4,0,0.8990000000000009,-0.16258803719200937,2,som,1.0,465,3,2,2,High,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0004,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0004.json,True,28.7,82,171.42857142857144,172.75280898876403,263.25646101985126,18.689,0.6511846689895471,9.791000000000002,5,3,1,2.0,-0.13275525503809243,1,som,1.0,486,0,10,7,High,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0005,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0005.json,True,27.4,49,107.29927007299271,108.32719233603537,187.02290076335885,15.719999999999994,0.573722627737226,11.420000000000009,11,6,1,1.6989999999999998,-0.10399302957421254,0,som,1.0,332,0,3,3,Low,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0006,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0006.json,True,28.7,59,123.34494773519164,125.08391929613792,196.21972174491424,18.04100000000001,0.6286062717770039,10.259999999999993,8,6,0,1.3400000000000003,-0.16895285007274255,3,som,1.0,374,0,4,4,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0007,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0007.json,True,23.4,44,112.82051282051283,114.68288444830581,181.91841234840132,14.512,0.6201709401709402,8.508,9,3,1,1.4800000000000004,-0.18231441211080873,3,som,1.0,306,0,5,3,Low,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0008,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0008.json,True,29.4,62,126.53061224489797,127.83505154639175,179.0441353419648,20.776999999999987,0.7067006802721084,8.323000000000013,7,2,0,1.2010000000000005,-0.11130295933384568,0,som,1.0,399,0,2,6,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0009,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0009.json,True,26.3,53,120.91254752851712,121.8390804597701,191.4163606813941,16.613,0.6316730038022813,9.487000000000002,8,5,1,1.4,-0.13278195056808823,0,som,1.0,332,0,1,3,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0010,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0010.json,True,27.6,61,132.6086956521739,133.86978785662035,198.75101819169168,18.41499999999999,0.6672101449275358,8.925000000000011,7,4,0,1.0589999999999993,-0.19479600071243816,3,som,1.0,384,0,5,4,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0011,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0011.json,True,29.3,73,149.48805460750853,150.4120879120879,259.6478747999289,16.868999999999996,0.5757337883959043,12.251000000000005,10,6,0,1.1210000000000004,-0.14545065430579424,1,som,1.0,438,0,1,3,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0012,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0012.json,True,28.0,71,152.14285714285714,154.1188813718751,226.29482071713136,18.82500000000001,0.672321428571429,8.81599999999999,8,3,1,1.5589999999999993,-0.11393604543138956,0,som,1.0,465,0,3,4,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0013,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0013.json,True,27.6,69,150.0,151.98795844193987,222.0434432823812,18.64500000000001,0.6755434782608699,8.59399999999999,7,3,0,1.061,-0.16066995055247865,0,som,1.0,448,0,2,4,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0014,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0014.json,True,29.5,72,146.4406779661017,148.34655403317194,211.48479953003394,20.426999999999985,0.6924406779661012,8.694000000000013,5,3,0,1.399000000000001,-0.18066980950467254,2,som,1.0,441,0,0,5,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0015,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0015.json,True,29.1,66,136.08247422680412,137.11436584605795,215.36955457660304,18.387,0.6318556701030927,10.494000000000002,11,5,0,1.360000000000003,-0.14127794851355202,0,som,1.0,430,0,3,3,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0016,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0016.json,True,27.7,67,145.12635379061373,146.9298245614035,226.83670014671037,17.721999999999994,0.6397833935018049,9.638000000000005,10,4,0,1.1400000000000006,-0.10748764033503207,0,som,1.0,425,0,2,3,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0017,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0017.json,True,28.8,74,154.16666666666666,155.35339398180548,252.81858558250764,17.562,0.6097916666666667,11.017999999999999,13,3,0,0.9800000000000004,-0.15662842588942422,1,som,1.0,423,0,1,6,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0018,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0018.json,True,29.7,70,141.4141414141414,142.4694708276798,206.12485276796238,20.375999999999994,0.6860606060606059,9.104000000000006,9,1,0,0.9799999999999969,-0.1377029638899793,1,som,1.0,466,1,7,4,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0019,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0019.json,True,24.6,63,153.65853658536585,155.29991783073132,217.29133134053822,17.395999999999987,0.7071544715447149,6.944000000000015,7,1,0,0.8790000000000004,-0.13511545347152532,1,som,1.0,393,0,2,4,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0020,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0020.json,True,29.5,57,115.9322033898305,116.79928964174721,163.63636363636368,20.899999999999995,0.7084745762711863,8.381000000000002,7,5,0,1.179000000000002,-0.13795920318218569,0,som,1.0,389,0,1,2,Low,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0021,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0021.json,True,27.3,61,134.06593406593407,135.6560415122313,210.06715261436045,17.42299999999999,0.6382051282051279,9.557000000000011,10,3,0,1.0799999999999983,-0.16149857424578676,1,som,1.0,379,0,5,3,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0022,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0022.json,True,20.9,48,137.79904306220095,139.67022308438408,190.33771726918258,15.130999999999991,0.7239712918660284,5.48900000000001,6,1,0,0.7799999999999976,-0.21072131310974,0,som,1.0,335,0,2,2,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0023,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0023.json,True,25.4,65,153.5433070866142,154.87867836861125,215.2317880794702,18.12,0.7133858267716536,7.061,5,4,0,1.08,-0.15232046306360858,0,som,1.0,380,0,3,2,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0024,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0024.json,True,28.6,63,132.16783216783216,133.56418501113035,231.4899871394451,16.329000000000004,0.5709440559440561,11.971999999999996,13,6,0,1.301000000000002,-0.09833299753626502,0,som,1.0,397,0,5,4,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0025,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0025.json,True,25.3,61,144.66403162055335,146.4,205.64108326778285,17.798000000000005,0.7034782608695654,7.201999999999995,8,0,0,0.7210000000000001,-0.11480666007905645,0,som,1.0,378,0,3,3,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0026,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0026.json,True,29.6,75,152.02702702702703,153.0612244897959,217.32831063459875,20.705999999999992,0.6995270270270267,8.694000000000006,8,2,0,0.9400000000000013,-0.11972442536213322,1,som,1.0,456,0,2,5,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0027,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0027.json,True,30.0,82,164.0,165.54508748317633,240.5162299569809,20.455999999999996,0.6818666666666665,9.264000000000003,11,0,0,0.7400000000000002,-0.12287143270647903,0,som,1.0,527,4,4,4,High,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0028,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0028.json,True,27.4,71,155.47445255474452,156.7328918322296,244.29407042091987,17.438,0.6364233576642335,9.742,9,2,0,1.12,-0.128593716348345,1,som,1.0,429,1,4,3,High,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0029,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0029.json,True,21.5,50,139.53488372093025,141.64974739128382,226.29554197782312,13.256999999999996,0.6166046511627905,7.922000000000003,7,3,0,1.2200000000000006,-0.17473385447911408,2,som,1.0,297,0,1,6,Medium,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0030,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0030.json,True,24.7,74,179.75708502024293,181.37254901960785,245.01959053032397,18.121,0.7336437246963562,6.359000000000002,4,3,0,0.9800000000000004,-0.20961946777827503,0,som,1.0,468,1,0,4,High,False
Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k,0031,Kadib 6 bilood yaa fiican shaqada xorta ah iyo in cid loo shaqeeyo Vlog 4-124k/transcripts/0031.json,True,19.0,51,161.05263157894737,162.76595744680853,239.58659567804577,12.771999999999997,0.6722105263157893,6.028000000000004,8,2,0,1.08,-0.23728731065426495,0,som,1.0,331,0,0,6,High,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0001,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0001.json,True,25.7,61,142.4124513618677,143.8622695648756,223.68903557022367,16.362000000000002,0.6366536964980546,9.078999999999997,10,3,0,1.2799999999999976,-0.11552346282420879,0,som,1.0,426,0,1,5,Medium,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0002,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0002.json,True,28.1,76,162.27758007117436,164.02287687493256,236.2816726255246,19.299000000000003,0.6867971530249111,8.501999999999995,9,0,0,0.6600000000000001,-0.19749919217522952,3,som,1.0,481,0,3,2,High,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0003,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0003.json,True,25.3,67,158.89328063241106,161.19331168050041,238.17987913259853,16.878000000000007,0.6671146245059291,8.060999999999995,10,0,0,0.6600000000000001,-0.17470721641617742,2,som,1.0,412,0,10,1,High,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0004,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0004.json,True,31.6,77,146.20253164556962,146.94656488549617,208.03314121037457,22.208000000000006,0.7027848101265824,9.231999999999996,12,1,0,1.1600000000000001,-0.11397045320785666,0,som,1.0,493,0,1,3,Medium,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0005,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0005.json,True,22.6,48,127.43362831858406,129.03225806451613,200.8508264174629,14.338999999999995,0.6344690265486723,7.981000000000006,11,1,0,1.3790000000000013,-0.1470057686603762,0,som,1.0,301,0,2,2,Medium,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0006,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0006.json,True,23.0,58,151.30434782608697,153.03430079155672,217.36414740787018,16.009999999999994,0.6960869565217389,6.730000000000006,5,1,1,1.6400000000000006,-0.22360586823871506,3,som,1.0,389,0,2,1,Medium,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0007,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0007.json,True,32.2,92,171.42857142857142,173.14930991217062,235.96802462275048,23.392999999999994,0.7264906832298134,8.487000000000007,7,1,0,1.1999999999999993,-0.14484339549307307,2,som,1.0,579,0,2,4,High,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0008,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0008.json,True,26.7,40,89.88764044943821,92.37875288683603,201.0555415933652,11.936999999999998,0.4470786516853932,14.043000000000005,14,6,3,2.9200000000000017,-0.18514539249913858,1,som,1.0,264,0,5,3,Low,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0009,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0009.json,True,25.6,70,164.0625,168.0,239.4799863154293,17.538000000000004,0.6850781250000001,7.461999999999995,6,2,1,1.5,-0.1877237126112332,2,som,1.0,456,0,2,3,High,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0010,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0010.json,True,27.3,83,182.41758241758242,184.71810089020772,261.5546218487396,19.039999999999992,0.6974358974358972,7.920000000000009,7,1,0,1.061,-0.2015239632989667,3,som,1.0,506,0,3,6,High,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0011,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0011.json,True,25.1,61,145.81673306772907,147.9385610347615,255.1411641686998,14.345000000000004,0.5715139442231078,10.394999999999996,12,3,0,1.2800000000000011,-0.14062411519870816,2,som,1.0,380,1,6,7,Medium,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0012,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0012.json,True,29.6,75,152.02702702702703,157.11741908452916,264.7214542031885,16.998999999999995,0.5742905405405404,11.642000000000007,12,4,0,0.9200000000000017,-0.2372252125642324,4,som,1.0,442,0,2,3,Medium,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0013,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0013.json,True,28.9,75,155.70934256055364,157.67344078486335,252.80898876404495,17.799999999999997,0.6159169550173009,10.740000000000002,11,5,0,1.1600000000000001,-0.15063012270123943,1,som,1.0,520,0,7,6,High,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0014,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0014.json,True,32.5,81,149.53846153846155,150.74441687344913,207.6124567474049,23.408999999999992,0.7202769230769228,8.831000000000012,8,1,1,1.5,-0.16165456103227346,1,som,1.0,559,0,5,3,Medium,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0015,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0015.json,True,34.1,95,167.15542521994132,168.2408500590319,229.5517699649632,24.830999999999996,0.728181818181818,9.049,9,0,0,0.5399999999999991,-0.1016117612175928,1,som,1.0,630,0,5,4,High,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0024,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0024.json,True,47.7,117,147.16981132075472,148.53684856435538,210.70956897586734,33.31600000000002,0.6984486373165621,13.944999999999983,18,1,0,0.9600000000000009,-0.15433488903846893,2,som,1.0,859,1,5,6,Medium,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0025,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0025.json,True,27.8,83,179.13669064748203,181.3546977421704,268.9420532483662,18.517000000000007,0.6660791366906477,8.942999999999996,7,2,1,2.3200000000000003,-0.23585741785011308,5,som,1.0,540,2,8,4,High,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0026,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0026.json,True,29.5,61,124.06779661016948,124.91467576791808,175.35454197010355,20.871999999999993,0.7075254237288133,8.42800000000001,9,0,0,0.740000000000002,-0.2273817013437605,2,som,1.0,419,0,3,5,Medium,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0027,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0027.json,True,27.1,70,154.98154981549814,157.18562874251495,267.9425837320575,15.674999999999995,0.5784132841328411,11.045000000000005,11,3,1,2.16,-0.15542024717414712,0,som,1.0,457,0,3,7,High,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0028,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0028.json,True,29.9,73,146.48829431438128,147.87305874409182,220.66602851529035,19.849000000000007,0.6638461538461541,9.770999999999995,12,3,0,1.061,-0.2910580841556856,4,som,1.0,491,0,2,8,Medium,False
Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k,0029,Kadib Tijaabo dhab ah Sidaan ayaa Twitterka lacag looga sameeyaa-120k/transcripts/0029.json,True,30.0,73,146.0,147.67363452461225,236.76955511108707,18.499000000000002,0.6166333333333334,11.160999999999998,14,2,0,0.8399999999999999,-0.17655954318070938,1,som,1.0,447,0,1,4,Medium,False
